GEOID,community_area_num,community_area_num2,tract_name,VULNERABLE,FLOOD_SUSC,SURFACE_TE,AIR_TOXINS,PERCENT_CA,PRIORITY,RANK,VULRANK,COMMUNITY,asthma_pct,copd_pct,depression_pct,physical_inactivity_pct,mental_health_pct,obesity_pct,TotalPopulation,AQH_score,AQH_score_popweighted,AQH_score_max,AQH_percentile,AQH_block_group_count,AQH_tract_population
17031160800,16,16,Census Tract 1608,0.0235,8.7269875551,82.1753086424,3.23,20.4028,0.66204578148,Very high,High,Irving Park,9.5,6.1,20.0,28.8,16.6,33.3,"4,997",24.986,25.551,27.742,33.8,5.0,5164.0
17031160900,16,16,Census Tract 1609,-0.0502,8.53208482706,80.138271605,4.071,30.1163,0.52281433001,High,Medium,Irving Park,8.9,3.7,19.2,16.0,13.2,27.0,"2,410",21.707,21.493,22.495,26.0,2.0,2470.0
17031222800,22,22,Census Tract 2228,0.084,9.44753337082,81.5142857144,2.445,20.1845,0.53584724643,High,Very high,Logan Square,9.8,4.5,21.3,27.1,18.5,34.5,960,29.758,29.758,29.758,44.0,1.0,972.0
17031161100,16,16,Census Tract 1611,-0.1256,8.8276963759,81.46124402,3.362,28.5269,0.48521371924,High,Low,Irving Park,8.9,3.6,19.3,15.0,13.1,26.1,"1,940",15.118,15.16,15.623,9.5,2.0,1935.0
17031161200,16,16,Census Tract 1612,0.0457,8.14132851584,83.3940766544,3.097,19.1211,0.68685950278,Very high,High,Irving Park,8.8,5.0,18.2,25.5,14.5,31.9,"2,820",26.642,26.855,27.816,37.5,2.0,3021.0
17031161300,16,16,Census Tract 1613,0.053,8.96487960188,82.6349264708,3.195,19.2672,0.72193356698,Very high,Very high,Irving Park,9.3,5.0,19.7,24.9,15.8,31.7,"3,899",34.623,34.66,40.664,54.0,4.0,3638.0
17031650100,65,65,Census Tract 6501,0.0926,9.96650707808,84.377327936,2.599,16.2548,0.8262774413,Very high,Very high,West Lawn,8.5,4.3,17.1,31.2,15.5,34.4,"4,765",49.322,48.981,53.731,80.8,4.0,4278.0
17031330200,33,33,Census Tract 3302,-0.0356,8.03885393889,76.9616591936,2.446,13.1199,0.29443545418,High,Medium,Near South Side,9.3,4.3,16.2,18.4,11.8,26.6,"4,008",38.08,33.306,48.679,60.0,2.0,3727.0
17031420600,42,42,Census Tract 4206,0.0362,9.7379686279,77.9192857148,1.998,16.7227,0.32547707713,High,High,Woodlawn,14.3,9.6,20.8,36.0,22.2,46.1,"2,524",39.15,39.325,40.037,62.5,2.0,2017.0
17031420700,42,42,Census Tract 4207,0.0319,9.66526233108,78.6061538456,1.936,22.6619,0.23997528283,Medium,High,Woodlawn,14.4,12.2,20.7,41.2,23.0,48.2,"3,021",40.206,40.166,41.504,65.2,5.0,3269.0
17031661000,66,66,Census Tract 6610,0.0227,9.95754102955,82.4072405468,2.379,19.2221,0.6104273443,Very high,High,Chicago Lawn,12.5,8.4,18.6,34.3,19.1,42.8,"5,756",55.267,54.614,58.923,88.6,5.0,5114.0
17031823304,75,75,Census Tract 8233.04,0.0044,8.09084240964,76.6165734626,2.467,30.3146,-0.00914651304,Medium,Medium,Unincorporated,10.7,7.0,20.3,25.5,16.7,33.5,"5,872",,,,,,
17031010100,1,1,Census Tract 101,0.0243,8.06825493789,77.0897637788,3.016,15.7161,0.38373282156,High,High,Rogers Park,11.3,6.4,20.3,24.2,17.3,35.7,"4,905",16.484,16.762,18.466,13.0,3.0,4444.0
17031230300,23,23,Census Tract 2303,0.0972,9.25791549541,81.7846153844,2.563,24.0701,0.49534412356,High,Very high,Humboldt Park,9.2,4.5,19.1,30.5,17.3,35.0,956,41.238,41.238,41.238,68.0,1.0,1033.0
17031640400,64,64,Census Tract 6404,-0.0871,9.70654132393,84.6032586566,2.84,9.19496,0.9560639837,Very high,Low,Clearing,9.4,5.7,19.4,23.5,15.0,30.3,"3,390",39.481,39.934,44.028,63.5,2.0,3874.0
17031640500,64,64,Census Tract 6405,-0.0411,9.82186971694,85.6938775514,3.068,11.1945,1.04215476704,Very high,Medium,Clearing,9.4,5.7,19.3,23.9,15.1,30.7,"3,896",34.865,34.868,37.343,53.5,2.0,3779.0
17031640700,64,64,Census Tract 6407,0.0294,9.65879898147,83.0386301378,4.56,15.4449,1.12656220263,Very high,High,Clearing,8.9,5.0,18.5,25.9,15.1,32.1,"3,298",50.342,50.717,52.957,82.5,4.0,3644.0
17031151200,15,15,Census Tract 1512,0.0682,9.67016426428,85.868232044,2.532,13.3366,0.91824488734,Very high,Very high,Portage Park,9.0,5.2,18.4,23.9,14.4,30.0,"3,880",18.656,18.68,19.321,18.7,3.0,3687.0
17031310800,31,31,Census Tract 3108,0.0908,9.18646922346,82.9000000004,2.34,9.18785,0.76467207788,Very high,Very high,Lower West Side,8.9,3.8,19.0,26.0,16.1,31.3,"4,175",49.723,49.562,50.842,81.3,3.0,4397.0
17031660400,66,66,Census Tract 6604,0.0815,9.98305756679,83.6697095438,2.577,17.4102,0.76274453738,Very high,Very high,Chicago Lawn,9.2,5.5,18.4,36.4,17.4,36.9,"5,692",42.575,42.514,46.16,69.8,4.0,6319.0
17031670400,67,67,Census Tract 6704,0.041,9.51019769814,78.9850000004,1.978,29.604,0.13818154785,Medium,High,West Englewood,12.4,9.6,18.1,37.4,18.9,42.8,"1,585",60.664,60.664,60.664,94.0,1.0,1680.0
17031340400,34,34,Census Tract 3404,0.0839,9.17416695294,80.8971962612,3.279,6.95715,0.88192959594,Very high,Very high,Armour Square,7.9,7.7,15.0,35.6,14.5,23.9,"1,844",55.543,55.543,55.543,89.0,1.0,2150.0
17031420800,42,42,Census Tract 4208,0.0379,9.30857792338,78.7352185094,1.919,14.4797,0.36310945429,High,High,Woodlawn,13.3,6.5,19.3,28.7,19.9,42.1,"2,457",32.27,32.32,33.26,49.0,2.0,2077.0
17031421200,42,42,Census Tract 4212,0.0298,9.53289314185,79.7455999994,2.121,19.2798,0.3874509033,High,High,Woodlawn,13.8,14.5,18.9,43.2,20.5,50.0,"1,405",39.878,40.432,43.321,64.5,2.0,1497.0
17031661100,66,66,Census Tract 6611,0.0293,9.93462166634,83.1098417072,2.361,15.3709,0.71153952918,Very high,High,Chicago Lawn,10.4,5.4,17.6,30.2,17.0,36.9,"6,633",41.996,42.983,48.786,67.8,5.0,6544.0
17031222500,22,22,Census Tract 2225,0.0673,9.46362848625,81.2725274732,2.473,22.5542,0.48481492446,High,Very high,Logan Square,8.9,2.1,20.6,13.0,14.3,25.8,"1,415",25.852,25.852,25.852,36.0,1.0,1622.0
17031190200,19,19,Census Tract 1902,0.0826,9.3761759015,84.356948228,2.819,16.6701,0.81886537249,Very high,Very high,Belmont Cragin,8.9,5.6,17.8,32.2,15.6,35.4,"5,652",32.91,33.191,36.197,50.2,4.0,5525.0
17031390600,39,39,Census Tract 3906,-0.0098,8.59798468417,73.7533156496,1.964,39.4449,-0.39017423121,Low,Medium,Kenwood,10.7,5.2,18.4,19.6,14.1,32.3,"1,994",20.109,19.84,23.054,22.5,2.0,1829.0
17031010300,1,1,Census Tract 103,0.0462,8.42610263809,76.5526838972,2.753,27.5953,0.12380272272,Medium,Very high,Rogers Park,10.2,5.8,19.2,22.0,15.0,32.0,"6,305",17.852,17.825,18.501,16.8,4.0,6413.0
17031010600,1,1,Census Tract 106,0.0348,8.72259213886,77.3116022102,2.996,28.4518,0.21625585643,Medium,High,Rogers Park,9.9,4.1,20.8,17.8,15.8,29.3,"6,225",13.945,13.599,15.667,7.2,4.0,6515.0
17031020200,2,2,Census Tract 202,0.0189,8.15918089478,79.898548622,2.46,28.0491,0.2122858716,Medium,Medium,West Ridge,9.0,4.5,17.8,18.9,13.3,25.2,"7,128",18.355,18.654,21.908,17.8,4.0,6905.0
17031150800,15,15,Census Tract 1508,0.0347,9.27219562568,84.3919028348,3.014,18.7564,0.8063724846,Very high,High,Portage Park,9.2,5.0,19.2,24.1,15.3,30.8,"4,903",25.845,25.37,29.808,35.8,5.0,4914.0
17031151100,15,15,Census Tract 1511,0.1119,9.02466523741,83.4536585372,2.699,16.9961,0.72232383288,Very high,Very high,Portage Park,9.2,5.6,19.1,25.8,15.2,32.2,"5,140",24.149,23.832,26.474,31.8,4.0,5612.0
17031230100,23,23,Census Tract 2301,0.0584,9.08397765425,81.1903225802,2.513,22.1299,0.46768655868,High,Very high,Humboldt Park,9.5,3.9,20.5,21.6,15.8,31.8,"1,504",32.958,32.958,32.958,50.0,1.0,1753.0
17031160100,16,16,Census Tract 1601,-0.012,8.76035218908,80.9847328244,3.763,28.7429,0.55409229004,Very high,Medium,Irving Park,9.3,5.4,20.0,21.1,14.6,29.5,"2,444",26.936,26.902,27.071,38.5,2.0,2688.0
17031160200,16,16,Census Tract 1602,-0.0517,8.81160832533,82.321217888,3.727,21.3255,0.74381694687,Very high,Medium,Irving Park,9.1,4.2,19.2,16.9,13.2,27.4,"3,278",22.011,23.551,26.473,27.0,4.0,3093.0
17031160400,16,16,Census Tract 1604,0.0843,8.91105511833,80.484583901,3.209,29.532,0.43259368131,High,Very high,Irving Park,9.5,5.0,20.1,22.9,15.7,31.0,"4,854",24.188,25.436,27.982,32.0,3.0,4708.0
17031310600,31,31,Census Tract 3106,0.0868,9.06804079625,82.5306930698,2.355,5.88877,0.79662945104,Very high,Very high,Lower West Side,8.8,3.5,18.8,23.9,15.6,30.8,"5,498",53.538,53.411,54.9,86.3,3.0,4377.0
17031310900,31,31,Census Tract 3109,0.0779,7.84923063661,82.9162264154,2.219,11.8993,0.59846069649,Very high,Very high,Lower West Side,9.2,4.8,19.2,30.1,16.7,34.5,"4,781",50.343,50.384,53.381,81.7,3.0,5466.0
17031320400,32,32,Census Tract 3204,-0.1369,3.88268159664,75.9647457626,4.368,18.2751,0.22590665594,Medium,Low,Loop,10.0,3.5,22.6,15.4,17.9,22.7,"2,856",25.338,25.338,25.338,35.0,1.0,3167.0
17031061500,6,6,Census Tract 615,-0.4336,8.98156327473,78.0499999994,3.029,20.2285,0.33056592582,High,Very low,Lake View,9.1,2.0,22.6,10.0,14.8,22.3,"1,797",9.567,9.567,9.567,0.0,1.0,1917.0
17031320600,32,32,Census Tract 3206,-0.0392,4.73337560372,75.3089258696,2.964,12.3328,0.09299451033,Medium,Medium,Loop,8.9,2.2,19.5,12.0,13.6,22.6,"6,395",24.195,24.164,24.432,32.0,2.0,4672.0
17031740300,74,74,Census Tract 7403,-1.0779,9.92317678785,82.002040817,2.284,21.034,0.31556118649,High,Very low,Mount Greenwood,9.6,4.5,21.1,14.9,14.1,26.6,"4,869",12.552,12.563,14.109,4.2,5.0,4957.0
17031660700,66,66,Census Tract 6607,0.0444,9.90656486639,81.2533333334,2.329,22.0054,0.49081132809,High,High,Chicago Lawn,12.6,9.3,18.6,37.6,20.0,44.5,"2,076",54.227,54.204,55.327,87.5,2.0,2041.0
17031222700,22,22,Census Tract 2227,0.0682,9.539721118,80.5142857136,2.422,22.9949,0.43182511799,High,Very high,Logan Square,9.8,4.0,21.6,22.4,17.3,31.9,"2,082",27.636,26.946,29.656,40.0,2.0,2692.0
17031221200,22,22,Census Tract 2212,0.0133,8.18878929446,78.2717391302,2.491,28.0017,0.13323503915,Medium,Medium,Logan Square,9.4,2.7,22.1,15.2,15.8,27.5,"2,954",19.032,19.037,19.79,20.0,2.0,3249.0
17031160700,16,16,Census Tract 1607,0.0348,7.91689776487,82.3695603152,3.058,22.8944,0.5404679876,High,High,Irving Park,8.9,4.8,18.3,23.4,14.4,28.9,"5,766",27.227,26.327,32.721,38.2,5.0,6533.0
17031222200,22,22,Census Tract 2222,-0.2764,9.19518154669,80.5928286848,2.653,20.6178,0.43092289306,High,Very low,Logan Square,8.8,1.8,21.2,10.0,13.4,23.5,"2,156",14.406,14.44,15.033,8.0,2.0,2123.0
17031340500,34,34,Census Tract 3405,0.0665,8.48900946762,80.7325153376,2.619,11.0519,0.61855314634,Very high,Very high,Armour Square,8.4,8.5,16.4,32.2,13.3,24.8,"1,629",71.889,71.889,71.889,98.0,1.0,1638.0
17031330100,33,33,Census Tract 3301,-0.0523,6.20061250736,77.0878668164,2.375,7.01162,0.26289557315,High,Medium,Near South Side,,,,,,,,24.143,23.772,29.388,31.8,4.0,19015.0
17031340300,34,34,Census Tract 3403,0.079,9.16376783058,82.6032258068,2.85,10.5529,0.82284780066,Very high,Very high,Armour Square,7.5,6.4,13.4,31.3,12.1,20.1,"1,865",58.742,58.742,58.742,93.0,1.0,1792.0
17031350400,35,35,Census Tract 3504,0.0371,8.3061822376,78.9279620846,2.156,18.4262,0.28191225196,High,High,Douglas,15.4,11.3,22.8,41.0,25.2,49.3,"1,512",71.691,71.691,71.691,98.0,1.0,1856.0
17031750500,75,75,Census Tract 7505,0.0205,9.70775304462,79.0756212218,1.733,25.983,0.16708139796,Medium,High,Morgan Park,11.6,6.8,16.5,25.3,14.9,36.0,"5,618",29.652,29.801,32.8,43.8,4.0,6403.0
17031750400,75,75,Census Tract 7504,-0.0796,9.14816536579,79.495784753,1.792,27.5361,0.11527306168,Medium,Low,Morgan Park,10.3,4.8,19.1,16.9,13.8,30.0,"2,909",16.701,17.09,19.138,14.0,3.0,3212.0
17031750200,75,75,Census Tract 7502,-0.0285,9.58142105147,74.1283898306,1.658,46.815,-0.49566347361,Low,Medium,Morgan Park,11.3,6.2,18.2,21.9,14.8,35.1,"3,024",18.705,18.668,21.767,18.8,4.0,2868.0
17031430200,43,43,Census Tract 4302,0.0341,8.96321387251,77.438367347,1.916,28.5541,0.02208094038,Medium,High,South Shore,13.2,9.0,18.6,32.3,18.7,43.9,"5,086",31.504,33.32,39.17,47.6,5.0,4866.0
17031660800,66,66,Census Tract 6608,0.0466,9.95210731365,82.939748954,2.407,17.7943,0.67389256278,Very high,Very high,Chicago Lawn,11.6,7.8,19.2,37.4,19.7,42.3,"6,114",47.227,47.24,50.188,77.6,5.0,5109.0
17031660900,66,66,Census Tract 6609,0.0337,3.66318444992,76.4155313348,2.263,23.6768,-0.24613111887,Low,High,Chicago Lawn,12.6,8.6,19.6,36.3,20.5,43.4,"4,446",50.433,50.213,53.448,82.3,3.0,4647.0
17031670200,67,67,Census Tract 6702,0.0523,9.69454677344,77.8559782604,1.974,29.3893,0.09581834711,Medium,Very high,West Englewood,12.4,7.4,18.0,32.8,18.9,39.9,"1,325",60.719,60.719,60.719,94.0,1.0,953.0
17031670300,67,67,Census Tract 6703,0.0549,9.21885898111,77.8491525416,1.963,31.743,0.01954523291,Medium,Very high,West Englewood,12.7,11.7,19.0,42.2,20.7,48.7,"1,287",61.405,61.572,61.992,94.5,2.0,1034.0
17031222600,22,22,Census Tract 2226,0.0231,9.03607472311,79.8331360946,2.476,26.264,0.30496765657,High,High,Logan Square,9.2,2.9,21.4,17.0,15.8,28.3,"1,599",17.537,17.537,17.537,16.0,1.0,1517.0
17031230400,23,23,Census Tract 2304,0.0751,9.37862363812,82.8619047626,2.569,14.6391,0.72317993722,Very high,Very high,Humboldt Park,9.0,4.7,18.2,29.8,15.4,35.4,"2,235",38.294,38.276,42.143,62.0,2.0,2371.0
17031170400,17,17,Census Tract 1704,0.004,9.78641836126,85.0853146856,3.743,19.1003,1.01263671442,Very high,Medium,Dunning,9.3,5.6,19.5,21.4,14.4,28.5,"4,141",24.993,25.205,27.164,34.0,4.0,3765.0
17031380700,38,38,Census Tract 3807,0.0386,9.52803875932,79.7419354838,1.988,15.1293,0.43474966913,High,High,Grand Boulevard,,,,,,,,55.514,55.514,55.514,89.0,1.0,1243.0
17031381900,38,38,Census Tract 3819,0.0332,9.51052533034,77.6901554402,1.95,11.6508,0.37600253372,High,High,Grand Boulevard,12.6,6.5,17.2,27.5,17.0,39.6,"1,106",32.251,32.293,33.674,49.0,2.0,1282.0
17031390200,39,39,Census Tract 3902,0.0042,9.17559057514,77.6460122708,1.828,17.1777,0.22348092931,Medium,Medium,Kenwood,11.5,3.8,16.8,18.0,14.3,34.8,"1,883",30.004,30.005,30.22,44.5,2.0,1718.0
17031171000,17,17,Census Tract 1710,-0.0115,9.06798476123,83.939703035,2.824,22.5124,0.65507503956,Very high,Medium,Dunning,9.2,5.3,19.0,21.2,14.1,29.3,"7,313",18.266,18.256,22.391,17.5,6.0,7597.0
17031180100,18,18,Census Tract 1801,0.0797,9.60086250612,84.3430262054,2.705,20.8819,0.7366613905,Very high,Very high,Montclare,9.2,5.5,18.7,25.4,14.9,31.3,"6,656",22.35,22.195,25.025,27.6,5.0,6210.0
17031390300,39,39,Census Tract 3903,0.0264,9.42141207405,76.3857142862,1.873,16.495,0.19852457209,Medium,High,Kenwood,13.2,9.2,18.6,34.3,19.2,44.7,"2,617",49.789,48.95,53.653,81.5,2.0,2830.0
17031390700,39,39,Census Tract 3907,0.0097,4.98579924832,74.6785046732,2.279,23.2053,-0.24052821961,Low,Medium,Kenwood,10.3,4.8,16.0,20.2,12.9,29.4,"6,532",26.387,26.436,26.58,37.7,3.0,5377.0
17031400300,40,40,Census Tract 4003,0.0258,2.29309717202,73.1386029416,1.815,24.5563,-0.62301542684,Very low,High,Washington Park,12.9,5.6,18.2,26.3,18.6,40.8,"1,504",48.106,48.106,48.106,79.0,1.0,1347.0
17031400400,40,40,Census Tract 4004,0.0324,9.4561210278,78.8760563378,1.861,10.9667,0.42968583244,High,High,Washington Park,13.7,7.4,19.6,31.3,20.7,43.6,"1,995",44.904,45.623,48.938,73.5,2.0,1886.0
17031400500,40,40,Census Tract 4005,0.0356,9.50250104952,77.914438502,1.994,14.7601,0.34229315645,High,High,Washington Park,13.8,8.8,20.2,35.3,21.7,46.5,"2,372",49.856,49.912,50.056,81.5,2.0,1986.0
17031400800,40,40,Census Tract 4008,0.0411,9.42831587498,79.0029574862,2.04,10.1667,0.4860393379,High,High,Washington Park,15.6,14.9,22.7,46.2,25.6,52.8,"3,178",46.27,46.657,47.203,76.5,2.0,2847.0
17031410100,41,41,Census Tract 4101,0.0429,5.43398806183,74.6416326524,2.112,23.9302,-0.25077839445,Low,High,Hyde Park,10.4,3.7,18.4,17.4,14.8,30.1,"2,272",20.362,20.66,22.544,23.0,2.0,2025.0
17031440300,44,44,Census Tract 4403,0.0109,9.75622220272,80.4828254846,1.943,23.2431,0.33369215568,High,Medium,Chatham,12.2,6.4,15.6,24.7,14.5,38.4,"4,677",39.26,38.413,44.242,62.8,5.0,4775.0
17031440700,44,44,Census Tract 4407,0.031,9.92135891344,82.6661290316,1.855,19.9919,0.50527632563,High,High,Chatham,12.6,8.3,16.6,30.3,16.5,42.6,"1,497",35.72,35.838,36.377,55.5,2.0,1513.0
17031430800,43,43,Census Tract 4308,0.0386,8.99307497858,80.0615384618,1.903,23.3701,0.25348433302,High,High,South Shore,12.4,6.8,16.8,27.6,16.6,40.9,"1,862",21.3,21.21,21.993,25.5,2.0,1549.0
17031671800,67,67,Census Tract 6718,0.0475,9.66418092384,80.5329787226,1.87,23.564,0.31710370777,High,Very high,West Englewood,13.0,9.1,18.5,35.5,20.0,44.0,"1,142",38.773,38.773,38.773,61.0,1.0,1292.0
17031680500,68,68,Census Tract 6805,0.0419,9.29999289974,76.0068965516,1.933,35.5044,-0.14777440754,Medium,High,Englewood,13.4,10.4,19.5,39.1,21.6,47.3,"1,307",60.406,60.674,60.87,93.5,2.0,1375.0
17031681100,68,68,Census Tract 6811,0.0278,9.72294934879,78.8716049378,1.882,22.0015,0.25813042361,High,High,Englewood,13.9,10.6,19.5,37.2,21.1,46.6,"2,873",42.562,42.61,45.956,70.0,5.0,3097.0
17031200100,20,20,Census Tract 2001,0.0796,9.03766596591,84.2,2.957,18.993,0.77327304177,Very high,Very high,Hermosa,9.0,5.1,18.0,29.1,15.2,33.8,"4,118",32.185,32.264,33.337,48.7,3.0,4275.0
17031410200,41,41,Census Tract 4102,0.0759,9.7429760666,73.8984615386,2.181,35.1907,-0.16794718956,Medium,Very high,Hyde Park,9.8,2.5,20.4,14.0,15.5,26.2,"1,165",16.561,16.561,16.561,13.0,1.0,1562.0
17031680600,68,68,Census Tract 6806,0.052,9.45777913709,76.8000000002,1.909,28.1396,0.0317230069,Medium,Very high,Englewood,12.1,6.4,17.2,30.4,18.5,40.0,"1,165",56.173,57.704,60.366,89.0,2.0,1594.0
17031170600,17,17,Census Tract 1706,-0.0908,9.4902149372,83.620192307,3.481,23.4304,0.76662445931,Very high,Low,Dunning,9.7,6.8,20.5,23.1,15.3,29.5,"2,551",26.944,28.829,31.192,38.0,2.0,2631.0
17031380500,38,38,Census Tract 3805,0.0485,8.00676082092,77.8583333336,2.21,20.4289,0.18192484165,Medium,Very high,Grand Boulevard,,,,,,,,68.796,68.796,68.796,98.0,1.0,800.0
17031381700,38,38,Census Tract 3817,0.0,7.43464239645,78.7311004784,0.0,9.78567,-0.07601999622,Medium,Medium,Grand Boulevard,,,,,,,,,,,,,
17031430300,43,43,Census Tract 4303,0.0327,9.04149951432,78.6668076104,1.912,18.8456,0.26205371324,High,High,South Shore,13.7,7.4,19.6,31.3,20.7,44.1,"2,558",42.736,42.8,43.561,70.7,3.0,2391.0
17031430700,43,43,Census Tract 4307,0.0286,8.29414624547,76.649350649,2.67,15.336,0.31426300193,High,High,South Shore,12.5,6.8,17.5,27.5,17.0,40.7,"2,175",31.336,31.352,31.404,47.0,2.0,2562.0
17031430900,43,43,Census Tract 4309,0.0307,8.61797450356,80.1800000006,1.942,23.4066,0.23934017224,Medium,High,South Shore,13.1,8.9,17.4,32.7,18.2,43.6,"1,797",31.752,31.668,32.079,48.5,2.0,1356.0
17031431200,43,43,Census Tract 4312,0.0266,8.98988896646,80.536499321,1.87,27.4263,0.1986851333,Medium,High,South Shore,12.0,5.6,15.7,24.4,15.3,37.9,"2,898",24.048,24.024,24.339,31.5,2.0,2975.0
17031431400,43,43,Census Tract 4314,0.024,6.27952415719,76.2390624992,2.261,20.2959,-0.01702701241,Medium,High,South Shore,13.2,10.6,18.0,36.0,18.7,45.4,"6,716",29.85,30.261,32.813,44.5,4.0,6406.0
17031230800,23,23,Census Tract 2308,0.0258,9.40487721497,82.7776785722,2.319,13.2364,0.68524872616,Very high,High,Humboldt Park,9.0,4.6,17.8,28.6,15.3,33.9,"1,234",38.254,38.254,38.254,60.0,1.0,1359.0
17031231100,23,23,Census Tract 2311,0.0407,9.40382739805,81.068,2.195,20.5939,0.44317833107,High,High,Humboldt Park,11.5,7.1,18.6,33.8,18.4,40.2,"1,214",45.879,45.879,45.879,76.0,1.0,1348.0
17031170900,17,17,Census Tract 1709,0.0369,9.80934212717,84.4443213296,3.573,21.447,0.91149661556,Very high,High,Dunning,10.0,7.9,21.2,28.9,16.9,34.4,"1,662",27.151,27.151,27.151,39.0,1.0,1868.0
17031210100,21,21,Census Tract 2101,0.0169,8.19809151404,83.3319415454,3.107,13.0001,0.79084201692,Very high,Medium,Avondale,8.7,3.0,19.3,17.5,14.3,27.5,"4,066",28.193,27.909,30.667,40.7,3.0,3517.0
17031420200,42,42,Census Tract 4202,0.0306,9.34889518139,79.2879518066,1.935,13.0229,0.42270438607,High,High,Woodlawn,12.6,7.8,19.3,29.9,18.5,42.2,"1,781",29.488,29.488,29.488,44.0,1.0,1688.0
17031420300,42,42,Census Tract 4203,0.0301,9.25643157447,77.5538461544,1.893,14.9619,0.28110974772,High,High,Woodlawn,11.6,4.5,23.6,23.1,22.5,30.2,"2,818",19.027,19.027,19.027,19.0,1.0,2625.0
17031440600,44,44,Census Tract 4406,0.024,9.7650478997,80.3716955942,1.916,21.4382,0.3571762042,High,High,Chatham,12.9,8.0,16.8,30.0,16.7,41.3,"1,996",37.283,37.537,39.295,59.0,2.0,1980.0
17031440800,44,44,Census Tract 4408,0.0338,9.28695104153,80.0832258068,1.891,21.523,0.30402443902,High,High,Chatham,14.6,12.6,20.4,41.3,22.4,50.4,"1,620",48.469,48.382,49.7,79.5,2.0,1553.0
17031440900,44,44,Census Tract 4409,0.0205,9.42200535674,79.5085574576,1.867,25.0645,0.21323317872,Medium,High,Chatham,12.5,7.3,16.4,28.4,16.0,41.1,"2,462",43.907,43.969,51.702,71.3,3.0,2403.0
17031560400,56,56,Census Tract 5604,0.0316,9.92764909295,84.4761904754,3.503,12.0859,1.07020701807,Very high,High,Garfield Ridge,9.0,6.5,18.1,34.7,16.2,34.6,"1,630",59.253,59.253,59.253,93.0,1.0,1727.0
17031450300,45,45,Census Tract 4503,0.0178,9.49700615109,81.4065703016,2.295,16.8034,0.54949265367,Very high,Medium,Avalon Park,12.8,8.0,16.3,30.7,16.6,40.7,"3,252",37.132,38.126,40.887,58.5,4.0,3650.0
17031671900,67,67,Census Tract 6719,0.0331,9.57284092956,82.5487179494,1.798,17.527,0.50696420865,High,High,West Englewood,12.1,7.8,16.9,32.9,18.1,40.5,"1,122",39.486,39.486,39.486,64.0,1.0,1241.0
17031672000,67,67,Census Tract 6720,0.0158,9.75161979976,81.6907123526,1.886,23.8404,0.37711616709,High,Medium,West Englewood,13.1,9.7,18.3,37.0,19.5,42.9,"3,397",42.793,43.365,44.627,70.5,4.0,4239.0
17031680900,68,68,Census Tract 6809,0.0426,9.4488196106,78.9733215554,2.084,16.9781,0.37575873401,High,High,Englewood,14.7,14.7,20.3,44.3,22.5,49.4,"3,573",53.989,53.012,60.665,86.8,4.0,3143.0
17031681000,68,68,Census Tract 6810,0.0318,9.57955508399,78.004938272,1.95,22.639,0.20504429741,Medium,High,Englewood,13.9,11.9,19.4,39.9,21.3,47.5,"2,573",47.944,50.13,53.364,78.5,4.0,2458.0
17031240200,24,24,Census Tract 2402,-0.1818,8.94623535661,81.359375,3.046,18.5208,0.58875575385,Very high,Low,West Town,9.0,3.0,20.9,14.1,14.3,25.1,"1,556",22.073,22.073,22.073,27.0,1.0,1592.0
17031240300,24,24,Census Tract 2403,-0.3655,9.42774430035,80.919354839,3.027,18.1295,0.56497643731,Very high,Very low,West Town,8.9,2.2,21.5,10.7,13.9,24.0,"1,362",15.102,15.102,15.102,10.0,1.0,1251.0
17031200200,20,20,Census Tract 2002,0.0719,8.97748271171,82.9362126254,2.726,17.409,0.68153860279,Very high,Very high,Hermosa,9.1,4.9,18.4,31.8,16.3,35.0,"5,162",31.884,31.98,36.764,48.5,4.0,4805.0
17031410500,41,41,Census Tract 4105,0.0117,9.1885082971,78.1488054608,1.996,19.514,0.24544030721,Medium,Medium,Hyde Park,11.0,4.6,20.2,20.8,17.1,31.3,"2,922",21.136,21.235,23.502,25.0,2.0,2463.0
17031410600,41,41,Census Tract 4106,0.0122,8.93963090971,75.218881118,1.968,33.0774,-0.17142187245,Low,Medium,Hyde Park,10.4,5.0,20.9,21.0,17.1,28.6,"2,371",20.448,20.567,22.437,23.0,2.0,2643.0
17031170100,17,17,Census Tract 1701,0.1182,8.51407427076,82.3762114538,2.595,12.4431,0.68940429825,Very high,Very high,Dunning,10.3,11.9,20.1,31.0,14.6,32.6,"2,034",26.215,26.215,26.215,37.0,1.0,1805.0
17031170200,17,17,Census Tract 1702,0.0317,8.77619144017,84.7455307268,2.656,21.7525,0.66628889341,Very high,High,Dunning,9.0,5.0,18.6,21.5,13.8,29.1,"3,812",15.805,15.69,16.316,11.0,3.0,4178.0
17031170300,17,17,Census Tract 1703,0.0318,9.15033892365,81.8484059858,3.251,23.0658,0.6332131098,Very high,High,Dunning,9.2,5.1,19.3,21.3,14.6,28.3,"5,216",20.012,19.845,21.986,22.2,5.0,5496.0
17031381800,38,38,Census Tract 3818,0.0294,9.39206865376,78.4439560436,1.913,16.2303,0.31979362047,High,High,Grand Boulevard,12.0,4.8,16.9,22.2,16.2,37.8,"1,462",34.645,33.994,37.357,53.0,2.0,1034.0
