"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","IL","Illinois","Cook","17031","17031570300","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","4.4",,,"3.7","5.2","6,376","4,558","POINT (-87.7307909 41.8041449)","17031570300","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031260500","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","37.9",,,"33.7","42.5","1,833","1,262","POINT (-87.7377282 41.8766639)","17031260500","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031252000","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.1",,,"16.8","21.6","5,646","4,349","POINT (-87.7698798 41.8836759)","17031252000","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031301701","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","35.8",,,"31.9","39.6","4,279","3,071","POINT (-87.7196254 41.8424805)","17031301701","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031292500","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.4","14.4","4,057","3,087","POINT (-87.7322428 41.8551613)","17031292500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031252101","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.1",,,"15.0","19.2","1,502","1,221","POINT (-87.7698552 41.8738812)","17031252101","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031460500","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","26.8",,,"22.2","31.6","5,400","4,490","POINT (-87.5726041 41.7468819)","17031460500","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031390200","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","34.8",,,"31.1","38.7","1,883","1,526","POINT (-87.5994765 41.813041)","17031390200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031301801","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","34.5",,,"29.9","39.4","3,947","2,887","POINT (-87.7350509 41.8416597)","17031301801","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031430400","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.3","14.1","3,031","2,378","POINT (-87.5903098 41.7621961)","17031430400","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031620300","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.0",,,"13.1","17.0","6,410","4,793","POINT (-87.7304438 41.7895025)","17031620300","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031340400","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","23.9",,,"21.1","26.9","1,844","1,548","POINT (-87.6320356 41.8418857)","17031340400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031190900","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","4.5",,,"3.7","5.4","1,927","1,518","POINT (-87.7441048 41.9279225)","17031190900","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031231200","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","45.0",,,"41.2","48.9","5,983","4,450","POINT (-87.7213153 41.8990614)","17031231200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031480100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","7.2",,,"5.7","9.0","2,001","1,699","POINT (-87.5757292 41.735241)","17031480100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031640500","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.4",,,"8.3","10.4","3,896","3,094","POINT (-87.7909879 41.7756825)","17031640500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031420500","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","21.6",,,"18.9","24.5","2,053","1,659","POINT (-87.6084261 41.7831002)","17031420500","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031210900","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","2.9",,,"2.5","3.4","3,170","2,630","POINT (-87.6931182 41.9348372)","17031210900","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031611800","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.3",,,"16.1","20.5","2,205","1,560","POINT (-87.6671138 41.7976477)","17031611800","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031680900","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","22.5",,,"20.2","25.1","3,573","2,696","POINT (-87.6376304 41.7764305)","17031680900","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031310400","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.2",,,"14.1","18.5","1,375","1,197","POINT (-87.6522613 41.8565069)","17031310400","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031230400","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.4",,,"13.3","17.5","2,235","1,698","POINT (-87.7215519 41.9118202)","17031230400","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031222800","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","18.5",,,"16.4","20.6","960","773","POINT (-87.7150953 41.9154349)","17031222800","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031540102","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.1",,,"19.5","24.9","2,938","1,823","POINT (-87.6054488 41.66733)","17031540102","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031241500","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","1.5",,,"1.3","1.9","2,954","2,598","POINT (-87.6709298 41.908374)","17031241500","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031561000","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","29.4",,,"26.0","32.7","5,308","4,195","POINT (-87.7915033 41.7885022)","17031561000","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031671200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","41.6",,,"36.8","46.8","980","697","POINT (-87.6665823 41.7766993)","17031671200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031530501","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.8",,,"12.3","15.4","4,514","3,456","POINT (-87.632166 41.674278)","17031530501","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031670400","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","18.9",,,"16.8","20.9","1,585","1,158","POINT (-87.6717698 41.7902996)","17031670400","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031671300","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","41.8",,,"37.1","46.3","2,048","1,552","POINT (-87.6713493 41.7739015)","17031671300","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031700402","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","26.0",,,"22.3","30.1","4,082","3,067","POINT (-87.7118234 41.7382302)","17031700402","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031600900","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","28.9",,,"25.4","32.7","3,682","3,071","POINT (-87.6531428 41.836513)","17031600900","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031510100","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.5",,,"13.8","17.4","3,231","2,389","POINT (-87.5500748 41.7126213)","17031510100","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031280900","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","22.3",,,"18.5","26.5","1,077","721","POINT (-87.6851324 41.8786261)","17031280900","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031490901","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","36.2",,,"31.4","41.1","3,403","2,726","POINT (-87.6162677 41.6960582)","17031490901","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031710700","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","34.8",,,"30.0","39.4","3,420","2,686","POINT (-87.656884 41.74711)","17031710700","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031340400","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","15.0",,,"13.2","16.9","1,844","1,548","POINT (-87.6320356 41.8418857)","17031340400","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031671500","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","43.3",,,"39.4","47.1","2,716","1,978","POINT (-87.6696315 41.7681722)","17031671500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031491200","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.7",,,"14.5","18.8","2,019","1,630","POINT (-87.6374383 41.6887765)","17031491200","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031360200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","36.4",,,"31.6","40.9","1,651","1,205","POINT (-87.6098876 41.8268855)","17031360200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031421200","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","20.5",,,"18.2","22.9","1,405","1,104","POINT (-87.6089474 41.7706621)","17031421200","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031610800","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.7",,,"4.7","6.8","1,512","1,184","POINT (-87.6384046 41.8127119)","17031610800","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031190300","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.1","10.1","5,738","4,514","POINT (-87.7614635 41.9349864)","17031190300","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031190601","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","33.0",,,"29.5","36.5","4,382","3,239","POINT (-87.7804606 41.9274146)","17031190601","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031310900","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.7",,,"14.7","19.1","4,781","3,845","POINT (-87.6746741 41.8557716)","17031310900","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031420100","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","34.9",,,"30.3","39.5","1,642","1,218","POINT (-87.5795042 41.7825689)","17031420100","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031710300","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","32.0",,,"27.7","36.5","1,424","1,099","POINT (-87.6611057 41.7540485)","17031710300","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031280900","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.1","14.0","1,077","721","POINT (-87.6851324 41.8786261)","17031280900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031700302","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.8","10.9","5,662","4,246","POINT (-87.7313064 41.7383652)","17031700302","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031250700","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.5","14.4","5,932","4,643","POINT (-87.7608128 41.9058206)","17031250700","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031700401","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.2",,,"15.1","19.3","5,822","4,459","POINT (-87.7120355 41.7455372)","17031700401","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031231500","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.4","14.2","5,655","4,198","POINT (-87.7186525 41.8917357)","17031231500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031301702","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","43.0",,,"37.5","48.3","4,121","2,910","POINT (-87.7195244 41.8388062)","17031301702","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031560700","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.2",,,"8.2","10.3","3,635","2,777","POINT (-87.7575202 41.7964626)","17031560700","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031500100","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","26.7",,,"22.2","30.8","3,545","2,846","POINT (-87.5950287 41.714684)","17031500100","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031260900","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","41.0",,,"36.2","46.2","1,778","1,308","POINT (-87.7228141 41.8710297)","17031260900","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031611600","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","19.1",,,"17.3","21.0","1,921","1,275","POINT (-87.676898 41.7976329)","17031611600","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031550200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.3",,,"8.3","10.3","2,969","2,241","POINT (-87.564827 41.6550974)","17031550200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031590600","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.1",,,"15.0","19.2","3,477","2,696","POINT (-87.6729244 41.8268332)","17031590600","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031660800","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","37.4",,,"33.0","41.6","6,114","4,531","POINT (-87.6932656 41.7736413)","17031660800","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031270500","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","51.4",,,"47.1","55.4","1,619","1,144","POINT (-87.7177932 41.8762402)","17031270500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031231100","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.6",,,"16.5","20.8","1,214","878","POINT (-87.7150684 41.8992542)","17031231100","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031680500","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","39.1",,,"34.3","43.6","1,307","942","POINT (-87.6523524 41.7905639)","17031680500","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031430900","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.4",,,"15.3","19.6","1,797","1,413","POINT (-87.5811851 41.760641)","17031430900","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031600700","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.6",,,"7.7","9.6","2,591","2,111","POINT (-87.660543 41.8407816)","17031600700","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031670700","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","51.6",,,"47.6","55.5","1,252","943","POINT (-87.6667315 41.7830686)","17031670700","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031221500","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.1","10.1","2,909","2,495","POINT (-87.6899513 41.9216468)","17031221500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031431400","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","36.0",,,"31.0","41.2","6,716","5,644","POINT (-87.546555 41.7572084)","17031431400","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031611900","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","9.9",,,"8.5","11.4","1,984","1,336","POINT (-87.6595552 41.7985375)","17031611900","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031251700","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","6.8",,,"5.8","7.9","1,347","999","POINT (-87.7444793 41.8913844)","17031251700","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031191302","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.6",,,"4.7","6.5","4,940","3,530","POINT (-87.7705334 41.9202289)","17031191302","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031300600","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","19.1",,,"17.0","21.4","3,253","2,323","POINT (-87.7173343 41.8479904)","17031300600","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031590600","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","30.4",,,"27.0","33.7","3,477","2,696","POINT (-87.6729244 41.8268332)","17031590600","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031320600","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","12.0",,,"10.3","13.8","6,395","6,015","POINT (-87.6165962 41.8705542)","17031320600","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031300600","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","41.7",,,"36.9","46.5","3,253","2,323","POINT (-87.7173343 41.8479904)","17031300600","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031560400","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.0",,,"8.0","10.1","1,630","1,258","POINT (-87.7406144 41.8040062)","17031560400","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031430800","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","27.6",,,"23.2","32.4","1,862","1,447","POINT (-87.5712983 41.76075)","17031430800","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031390100","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.2",,,"15.2","19.5","1,553","1,200","POINT (-87.5905449 41.8135545)","17031390100","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031310800","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.9","9.9","4,175","3,421","POINT (-87.6685737 41.8559337)","17031310800","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031580700","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","39.4",,,"34.8","43.6","5,621","4,182","POINT (-87.6868459 41.8174935)","17031580700","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031710500","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","9.8",,,"8.1","11.8","4,036","3,248","POINT (-87.6707874 41.7475316)","17031710500","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031210400","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","32.0",,,"27.6","36.3","2,912","2,298","POINT (-87.7303057 41.935745)","17031210400","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031650400","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","35.1",,,"31.4","38.8","6,894","4,982","POINT (-87.7171651 41.7653118)","17031650400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031530300","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","41.9",,,"37.7","45.9","3,964","3,117","POINT (-87.6517524 41.6813144)","17031530300","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031260600","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","41.0",,,"35.7","46.1","2,114","1,518","POINT (-87.732867 41.8771076)","17031260600","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031220702","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.3",,,"8.2","10.4","3,653","2,947","POINT (-87.7242313 41.9293687)","17031220702","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031691100","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.6","14.5","2,980","2,225","POINT (-87.6298721 41.7617135)","17031691100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031460301","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.7",,,"16.6","20.9","2,987","2,260","POINT (-87.5563673 41.7400264)","17031460301","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031580100","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","7.9",,,"7.0","8.9","3,228","2,467","POINT (-87.6907463 41.8280549)","17031580100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031190401","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.8","9.9","4,325","3,335","POINT (-87.7809524 41.9347276)","17031190401","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031661100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","36.9",,,"33.2","40.6","6,633","4,847","POINT (-87.7026636 41.7607864)","17031661100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031190601","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.7",,,"15.5","19.9","4,382","3,239","POINT (-87.7804606 41.9274146)","17031190601","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031440600","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.8",,,"14.6","19.0","1,996","1,655","POINT (-87.6191373 41.7326718)","17031440600","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031600400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","6.7",,,"5.6","7.9","4,297","3,481","POINT (-87.6439322 41.8417183)","17031600400","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031260600","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.5",,,"18.2","22.9","2,114","1,518","POINT (-87.732867 41.8771076)","17031260600","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031340300","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","13.4",,,"11.7","15.2","1,865","1,587","POINT (-87.6357882 41.8428046)","17031340300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031260700","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","21.4",,,"19.0","23.9","1,691","1,220","POINT (-87.7279962 41.8770565)","17031260700","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031271500","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.2",,,"16.0","20.5","1,373","1,039","POINT (-87.7131559 41.8717861)","17031271500","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031690900","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","8.4",,,"7.1","9.9","4,250","3,228","POINT (-87.6103447 41.7621424)","17031690900","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031271300","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","7.4",,,"6.0","8.8","1,060","732","POINT (-87.7084528 41.877304)","17031271300","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031520200","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.7",,,"14.7","18.8","3,338","2,431","POINT (-87.5406913 41.7123087)","17031520200","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031620200","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","17.7",,,"15.5","19.9","2,390","1,816","POINT (-87.7292339 41.7955215)","17031620200","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031200200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.0","10.2","5,162","3,854","POINT (-87.7356282 41.9278523)","17031200200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
